ID RA DEC EP MAG EX FIL
KASC_6508366  19:07:43.60 41:56:15.9 2000  8.972 120 FILTER_SLOAN_I " "
KASC_6526377  19:32:19.20 41:56:51.8 2000 11.809 120 FILTER_SLOAN_I " "
KASC_6545726  19:51:51.20 41:57:15.8 2000 11.086 120 FILTER_SLOAN_I " "
KASC_6591005  19:06:54.70 42:04:50.4 2000 12.964 120 FILTER_SLOAN_I " "
KASC_6606904  19:28:15.00 42:05:15.9 2000 11.832 120 FILTER_SLOAN_I " "
KASC_6676083  19:06:40.10 42:11:18.6 2000 12.296 120 FILTER_SLOAN_I " "
KASC_6716840  19:52:00.70 42:06:45.5 2000 11.907 120 FILTER_SLOAN_I " "
KASC_6717417  19:52:29.50 42:10:39.9 2000 12.107 120 FILTER_SLOAN_I " "
KASC_6753216  18:49:56.90 42:13:32.9 2000 11.492 120 FILTER_SLOAN_I " "
KASC_6784857  19:35:55.60 42:14:37.2 2000 11.477 120 FILTER_SLOAN_I " "
KASC_6802438  19:52:02.60 42:12:07.9 2000 10.673 120 FILTER_SLOAN_I " "
KASC_6863041  19:27:15.20 42:21:43.5 2000 11.472 120 FILTER_SLOAN_I " "
KASC_6929104  18:58:12.20 42:27:42.0 2000 13.796 120 FILTER_SLOAN_I " "
KASC_6934572  19:07:58.40 42:26:15.7 2000 12.931 120 FILTER_SLOAN_I " "
KASC_6948654  19:27:21.80 42:26:14.1 2000 13.962 120 FILTER_SLOAN_I " "
KASC_7031714  19:24:44.10 42:32:00.8 2000 12.126 120 FILTER_SLOAN_I " "
KASC_7031917  19:25:00.30 42:30:27.7 2000 13.993 120 FILTER_SLOAN_I " "
KASC_7037405  19:31:54.30 42:32:51.6 2000 11.875 120 FILTER_SLOAN_I " "
KASC_7106245  19:12:02.20 42:40:18.7 2000 10.791 120 FILTER_SLOAN_I " "
KASC_7174707  18:46:34.60 42:45:33.6 2000 11.356 120 FILTER_SLOAN_I " "
KASC_7186677  19:08:30.90 42:46:21.0 2000 12.300 120 FILTER_SLOAN_I " "
KASC_7201600  19:28:47.50 42:44:38.4 2000 13.020 120 FILTER_SLOAN_I " "
KASC_7216846  19:45:19.70 42:43:10.6 2000 11.280 120 FILTER_SLOAN_I " "
